ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
42,39,4.728607,-74.05397,PM10,g/h,7.165,0.0,0.561,0.561,18.162,70.684,150.684,258.011,266.828,224.976,160.223,143.494,164.097,170.659,179.284,187.389,151.595,169.774,169.346,163.302,150.686,136.02,134.74,53.048,7.165
44,40,4.746536,-74.044975,PM10,g/h,14.166,0.0,1.11,1.11,35.904,139.735,297.883,510.058,527.486,444.751,316.741,283.671,324.402,337.376,354.424,370.448,299.686,335.621,334.779,322.829,297.89,268.897,266.364,104.871,14.166
43,40,4.737564,-74.044975,PM10,g/h,25.714,0.0,2.015,2.015,65.172,253.639,540.7,925.825,957.462,807.284,574.929,514.902,588.834,612.379,643.33,672.413,543.973,609.2,607.667,585.978,540.709,488.084,483.49,190.353,25.714
45,40,4.755493,-74.044975,PM10,g/h,13.727,0.0,1.075,1.075,34.795,135.414,288.673,494.285,511.175,430.999,306.946,274.899,314.37,326.942,343.463,358.992,290.418,325.244,324.426,312.846,288.676,260.581,258.128,101.627,13.727
42,40,4.728607,-74.044975,PM10,g/h,0.137,0.0,0.011,0.011,0.347,1.352,2.881,4.934,5.102,4.302,3.064,2.744,3.138,3.263,3.428,3.583,2.899,3.246,3.238,3.123,2.881,2.601,2.576,1.014,0.137
