ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
42,39,4.728607,-74.05397,PM25,g/h,3.15,0.211,0.315,0.419,15.38,61.178,127.857,184.762,180.256,149.534,126.088,121.451,118.69,115.906,125.523,131.128,152.404,167.737,143.637,133.267,122.748,118.68,71.977,28.236,3.15
44,40,4.746536,-74.044975,PM25,g/h,5.254,0.351,0.526,0.698,25.645,102.01,213.197,308.083,300.568,249.344,210.246,202.514,197.911,193.267,209.305,218.65,254.126,279.693,239.511,222.218,204.678,197.894,120.02,47.082,5.254
43,40,4.737564,-74.044975,PM25,g/h,11.107,0.744,1.111,1.477,54.235,215.734,450.873,651.543,635.653,527.316,444.636,428.284,418.547,408.727,442.643,462.406,537.435,591.503,506.518,469.952,432.86,418.51,253.819,99.572,11.107
45,40,4.755493,-74.044975,PM25,g/h,4.943,0.33,0.494,0.657,24.136,96.005,200.645,289.945,282.874,234.664,197.868,190.594,186.26,181.891,196.981,205.779,239.166,263.227,225.407,209.134,192.629,186.241,112.952,44.31,4.943
42,40,4.728607,-74.044975,PM25,g/h,0.06,0.004,0.006,0.008,0.294,1.17,2.445,3.533,3.447,2.859,2.411,2.322,2.27,2.216,2.4,2.507,2.914,3.207,2.747,2.548,2.347,2.269,1.376,0.54,0.06
