ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
42,39,4.728607,-74.05397,PM25,g/h,3.418,0.0,0.268,0.268,8.662,33.949,72.231,123.528,127.677,107.771,76.798,68.798,78.755,81.827,85.978,89.824,72.755,81.426,81.072,78.3,72.287,65.311,65.13,25.482,3.418
44,40,4.746536,-74.044975,PM25,g/h,5.697,0.0,0.446,0.446,14.444,56.608,120.44,205.976,212.898,179.702,128.059,114.719,131.319,136.443,143.364,149.777,121.315,135.772,135.185,130.561,120.534,108.905,108.603,42.492,5.697
43,40,4.737564,-74.044975,PM25,g/h,12.052,0.0,0.944,0.944,30.546,119.719,254.712,435.603,450.24,380.04,270.819,242.611,277.72,288.558,303.189,316.758,256.561,287.138,285.894,276.117,254.912,230.314,229.675,89.86,12.052
45,40,4.755493,-74.044975,PM25,g/h,5.362,0.0,0.421,0.421,13.592,53.278,113.35,193.849,200.362,169.123,120.52,107.965,123.589,128.411,134.924,140.962,114.173,127.78,127.226,122.875,113.438,102.493,102.208,39.99,5.362
42,40,4.728607,-74.044975,PM25,g/h,0.065,0.0,0.005,0.005,0.166,0.649,1.381,2.362,2.441,2.061,1.469,1.316,1.506,1.565,1.644,1.718,1.391,1.557,1.55,1.497,1.382,1.249,1.245,0.487,0.065
